item_id,p,repeat,p_non_cdt,margin,is_k
opaque_12,0.5,0,7.33820805568835e-07,-14.125000238418806,0.0
opaque_12,0.6,0,5.60279640614594e-09,-19.0,0.0
opaque_12,0.7,0,1.125351888855654e-07,-15.99999976158145,0.0
opaque_12,0.75,0,6.69158608681505e-10,-21.125,0.0
opaque_12,0.8,0,1.522998858942998e-08,-17.999999404026312,0.0
opaque_12,0.85,0,7.194132978569833e-09,-18.75,0.0
opaque_12,0.9,0,7.194132978569833e-09,-18.75,0.0
opaque_12,0.99,0,2.5109993920272262e-08,-17.499999880790718,0.0
opaque_13,0.5,0,2.7894680920908113e-10,-22.0,0.0
opaque_13,0.6,0,1.2751905808907768e-07,-15.874999880790718,0.0
opaque_13,0.7,0,3.2241866333029355e-08,-17.25,0.0
opaque_13,0.75,0,9.93119806143167e-08,-16.124999523162955,0.0
opaque_13,0.8,0,1.275190124846946e-07,-15.875000238418806,0.0
opaque_13,0.85,0,4.599055376537186e-10,-21.5,0.0
opaque_13,0.9,0,5.715002426492935e-07,-14.37500035762804,0.0
opaque_13,0.99,0,1.2751905808907768e-07,-15.874999880790718,0.0
opaque_14,0.5,0,2.6465745783932687e-09,-19.749999642372188,0.0
opaque_14,0.6,0,1.3440411372712085e-08,-18.124999880790718,0.0
opaque_14,0.7,0,2.5109996913616364e-08,-17.49999976158145,0.0
opaque_14,0.75,0,2.6465745783932687e-09,-19.749999642372188,0.0
opaque_14,0.8,0,1.4449803818225212e-07,-15.74999976158145,0.0
opaque_14,0.85,0,4.944450477491054e-09,-19.125,0.0
opaque_14,0.9,0,1.250153013853695e-09,-20.499999880790718,0.0
opaque_14,0.99,0,7.05287985061473e-11,-23.375,0.0
opaque_15,0.5,0,5.422218323554549e-06,-12.125000119225206,0.0
opaque_15,0.6,0,1.275191036934354e-07,-15.874999523162955,0.0
opaque_15,0.7,0,2.9023123311794648e-06,-12.749999880795258,0.0
opaque_15,0.75,0,1.3440409770490404e-08,-18.125,0.0
opaque_15,0.8,0,6.348800075736417e-09,-18.875,0.0
opaque_15,0.85,0,1.4449802095675028e-07,-15.749999880790718,0.0
opaque_15,0.9,0,2.561281600094309e-06,-12.87500023842199,0.0
opaque_15,0.99,0,1.760343003490802e-06,-13.250000119210881,0.0
opaque_16,0.5,0,3.059023363247549e-07,-14.999999642372188,0.0
opaque_16,0.6,0,1.6052280526088547e-09,-20.25,0.0
opaque_16,0.7,0,3.224187786361915e-08,-17.249999642372188,0.0
opaque_16,0.75,0,2.5109999906960648e-08,-17.499999642372188,0.0
opaque_16,0.8,0,4.139938040913323e-08,-16.999999880790718,0.0
opaque_16,0.85,0,8.592166611791576e-10,-20.875,0.0
opaque_16,0.9,0,4.36346275406913e-09,-19.249999880790718,0.0
opaque_16,0.99,0,1.5534975694014748e-06,-13.375000119210881,0.0
opaque_17,0.5,0,3.850742366983609e-09,-19.374999880790718,0.0
opaque_17,0.6,0,6.475945666070602e-07,-14.25000035762804,0.0
opaque_17,0.7,0,1.955568070542584e-08,-17.75,0.0
opaque_17,0.75,0,2.061155092435649e-09,-19.999999284747673,0.0
opaque_17,0.8,0,9.056076988852742e-11,-23.125,0.0
opaque_17,0.85,0,1.3440409770490404e-08,-18.125,0.0
opaque_17,0.9,0,1.522997951276035e-08,-18.0,0.0
opaque_17,0.99,0,9.736200303530205e-10,-20.75,0.0
opaque_18,0.5,0,7.338210680032098e-07,-14.124999880791279,0.0
opaque_18,0.6,0,2.699578418220125e-07,-15.12499976158145,0.0
opaque_18,0.7,0,3.2887482813433534e-06,-12.625000238424946,0.0
opaque_18,0.75,0,4.222832941215016e-06,-12.375000119220203,0.0
opaque_18,0.8,0,7.734424996735621e-08,-16.374999523195584,0.0
opaque_18,0.85,0,3.224187017655921e-08,-17.249999880790718,0.0
opaque_18,0.9,0,6.69158608681505e-10,-21.125,0.0
opaque_18,0.99,0,4.599055376537186e-10,-21.5,0.0
opaque_19,0.5,0,6.962256249935743e-06,-11.875000000029104,0.0
opaque_19,0.6,0,7.194132978569833e-09,-18.75,0.0
opaque_19,0.7,0,6.691589277611941e-10,-21.124999523162955,0.0
opaque_19,0.75,0,9.237452880209557e-09,-18.499999642372188,0.0
opaque_19,0.8,0,4.4508526417414716e-07,-14.624999523162955,0.0
opaque_19,0.85,0,8.152020648014727e-09,-18.625,0.0
opaque_19,0.9,0,6.475946438062663e-07,-14.250000238418806,0.0
opaque_19,0.99,0,2.5109996913616364e-08,-17.49999976158145,0.0
