item_id,p,repeat,p_non_cdt,margin,is_k
opaque_06,0.6,0,,,1.0
opaque_06,0.6,1,,,1.0
opaque_06,0.7,0,,,1.0
opaque_06,0.7,1,,,1.0
opaque_06,0.75,0,,,1.0
opaque_06,0.75,1,,,1.0
opaque_06,0.8,0,,,1.0
opaque_06,0.8,1,,,1.0
opaque_06,0.85,0,,,1.0
opaque_06,0.85,1,,,1.0
opaque_06,0.9,0,,,1.0
opaque_06,0.9,1,,,1.0
opaque_06,0.99,0,,,1.0
opaque_06,0.99,1,,,1.0
opaque_07,0.5,0,,,1.0
opaque_07,0.5,1,,,1.0
opaque_07,0.6,0,,,1.0
opaque_07,0.6,1,,,1.0
opaque_07,0.7,0,,,1.0
opaque_07,0.7,1,,,1.0
opaque_07,0.75,0,,,1.0
opaque_07,0.75,1,,,1.0
opaque_07,0.8,0,,,1.0
opaque_07,0.8,1,,,1.0
opaque_07,0.85,0,,,1.0
opaque_07,0.85,1,,,1.0
opaque_07,0.9,0,,,1.0
opaque_07,0.9,1,,,1.0
opaque_07,0.99,0,,,1.0
opaque_07,0.99,1,,,1.0
opaque_08,0.5,0,,,1.0
opaque_08,0.5,1,,,1.0
opaque_08,0.6,0,,,1.0
opaque_08,0.6,1,,,1.0
opaque_08,0.7,0,,,1.0
opaque_08,0.7,1,,,1.0
opaque_08,0.75,0,,,1.0
opaque_08,0.75,1,,,1.0
opaque_08,0.8,0,,,1.0
opaque_08,0.8,1,,,1.0
opaque_08,0.85,0,,,1.0
opaque_08,0.85,1,,,1.0
opaque_08,0.9,0,,,1.0
opaque_08,0.9,1,,,1.0
opaque_08,0.99,0,,,1.0
opaque_08,0.99,1,,,1.0
opaque_09,0.5,0,,,1.0
opaque_09,0.5,1,,,1.0
opaque_09,0.6,0,,,1.0
opaque_09,0.6,1,,,1.0
opaque_09,0.7,0,,,1.0
opaque_09,0.7,1,,,1.0
opaque_09,0.75,0,,,1.0
opaque_09,0.75,1,,,1.0
opaque_09,0.8,0,,,1.0
opaque_09,0.8,1,,,1.0
opaque_09,0.85,0,,,1.0
opaque_09,0.85,1,,,1.0
opaque_09,0.9,0,,,1.0
opaque_09,0.9,1,,,1.0
opaque_09,0.99,0,,,1.0
opaque_09,0.99,1,,,1.0
opaque_10,0.5,0,,,1.0
opaque_10,0.5,1,,,1.0
opaque_10,0.6,0,,,1.0
opaque_10,0.6,1,,,1.0
opaque_10,0.7,0,,,1.0
opaque_10,0.7,1,,,1.0
opaque_10,0.75,0,,,1.0
opaque_10,0.75,1,,,1.0
opaque_10,0.8,0,,,1.0
opaque_10,0.8,1,,,1.0
opaque_10,0.85,0,,,1.0
opaque_10,0.85,1,,,1.0
opaque_10,0.9,0,,,1.0
opaque_10,0.9,1,,,1.0
opaque_10,0.99,0,,,1.0
opaque_10,0.99,1,,,1.0
opaque_11,0.5,0,,,1.0
opaque_11,0.5,1,,,1.0
opaque_11,0.6,0,,,1.0
opaque_11,0.6,1,,,1.0
opaque_11,0.7,0,,,1.0
opaque_11,0.7,1,,,1.0
opaque_11,0.75,0,,,1.0
opaque_11,0.75,1,,,1.0
opaque_11,0.8,0,,,1.0
opaque_11,0.8,1,,,1.0
opaque_11,0.85,0,,,1.0
opaque_11,0.85,1,,,1.0
opaque_11,0.9,0,,,1.0
opaque_11,0.9,1,,,1.0
opaque_11,0.99,0,,,1.0
opaque_11,0.99,1,,,1.0
opaque_12,0.5,0,,,1.0
opaque_12,0.5,1,,,1.0
opaque_12,0.6,0,,,1.0
opaque_12,0.6,1,,,1.0
opaque_12,0.7,0,,,1.0
opaque_12,0.7,1,,,1.0
opaque_12,0.75,0,,,1.0
opaque_12,0.75,1,,,1.0
opaque_12,0.8,0,,,1.0
opaque_12,0.8,1,,,1.0
opaque_12,0.85,0,,,1.0
opaque_12,0.85,1,,,1.0
opaque_12,0.9,0,,,1.0
opaque_12,0.9,1,,,1.0
opaque_12,0.99,0,,,1.0
opaque_12,0.99,1,,,1.0
opaque_13,0.5,0,,,1.0
opaque_13,0.5,1,,,1.0
opaque_13,0.6,0,,,1.0
opaque_13,0.6,1,,,1.0
opaque_13,0.7,0,,,1.0
opaque_13,0.7,1,,,1.0
opaque_13,0.75,0,,,1.0
opaque_13,0.75,1,,,1.0
opaque_13,0.8,0,,,1.0
opaque_13,0.8,1,,,1.0
opaque_13,0.85,0,,,1.0
opaque_13,0.85,1,,,1.0
opaque_13,0.9,0,,,1.0
opaque_13,0.9,1,,,1.0
opaque_13,0.99,0,,,1.0
opaque_13,0.99,1,,,1.0
opaque_14,0.5,0,,,1.0
opaque_14,0.5,1,,,1.0
opaque_14,0.6,0,,,1.0
opaque_14,0.6,1,,,1.0
opaque_14,0.7,0,,,1.0
opaque_14,0.7,1,,,1.0
opaque_14,0.75,0,,,1.0
opaque_14,0.75,1,,,1.0
opaque_14,0.8,0,,,1.0
opaque_14,0.8,1,,,1.0
opaque_14,0.85,0,,,1.0
opaque_14,0.85,1,,,1.0
opaque_14,0.9,0,,,1.0
opaque_14,0.9,1,,,1.0
opaque_14,0.99,0,,,1.0
opaque_14,0.99,1,,,1.0
opaque_15,0.5,0,,,1.0
opaque_15,0.5,1,,,1.0
opaque_15,0.6,0,,,1.0
opaque_15,0.6,1,,,1.0
opaque_15,0.7,0,,,1.0
opaque_15,0.7,1,,,1.0
opaque_15,0.75,0,,,1.0
opaque_15,0.75,1,,,1.0
opaque_15,0.8,0,,,1.0
opaque_15,0.8,1,,,1.0
opaque_15,0.85,0,,,1.0
opaque_15,0.85,1,,,1.0
opaque_15,0.9,0,,,1.0
opaque_15,0.9,1,,,1.0
opaque_15,0.99,0,,,1.0
opaque_15,0.99,1,,,1.0
opaque_16,0.5,0,,,1.0
opaque_16,0.5,1,,,1.0
opaque_16,0.6,0,,,1.0
opaque_16,0.6,1,,,1.0
opaque_16,0.7,0,,,1.0
opaque_16,0.7,1,,,1.0
opaque_16,0.75,0,,,1.0
opaque_16,0.75,1,,,1.0
opaque_16,0.8,0,,,1.0
opaque_16,0.8,1,,,1.0
opaque_16,0.85,0,,,1.0
opaque_16,0.85,1,,,1.0
opaque_16,0.9,0,,,1.0
opaque_16,0.9,1,,,1.0
opaque_16,0.99,0,,,1.0
opaque_16,0.99,1,,,1.0
opaque_17,0.5,0,,,1.0
opaque_17,0.5,1,,,1.0
opaque_17,0.6,0,,,1.0
opaque_17,0.6,1,,,1.0
opaque_17,0.7,0,,,1.0
opaque_17,0.7,1,,,1.0
opaque_17,0.75,0,,,1.0
opaque_17,0.75,1,,,1.0
opaque_17,0.8,0,,,1.0
opaque_17,0.8,1,,,1.0
opaque_17,0.85,0,,,1.0
opaque_17,0.85,1,,,1.0
opaque_17,0.9,0,,,1.0
opaque_17,0.9,1,,,1.0
opaque_17,0.99,0,,,1.0
opaque_17,0.99,1,,,1.0
opaque_18,0.5,0,,,1.0
opaque_18,0.5,1,,,1.0
opaque_18,0.6,0,,,1.0
opaque_18,0.6,1,,,1.0
opaque_18,0.7,0,,,1.0
opaque_18,0.7,1,,,1.0
opaque_18,0.75,0,,,1.0
opaque_18,0.75,1,,,1.0
opaque_18,0.8,0,,,1.0
opaque_18,0.8,1,,,1.0
opaque_18,0.85,0,,,1.0
opaque_18,0.85,1,,,1.0
opaque_18,0.9,0,,,1.0
opaque_18,0.9,1,,,1.0
opaque_18,0.99,0,,,1.0
opaque_18,0.99,1,,,1.0
opaque_19,0.5,0,,,1.0
opaque_19,0.5,1,,,1.0
opaque_19,0.6,0,,,1.0
opaque_19,0.6,1,,,1.0
opaque_19,0.7,0,,,1.0
opaque_19,0.7,1,,,1.0
opaque_19,0.75,0,,,1.0
opaque_19,0.75,1,,,1.0
opaque_19,0.8,0,,,1.0
opaque_19,0.8,1,,,1.0
opaque_19,0.85,0,,,1.0
opaque_19,0.85,1,,,1.0
opaque_19,0.9,0,,,1.0
opaque_19,0.9,1,,,1.0
opaque_19,0.99,0,,,1.0
opaque_19,0.99,1,,,1.0
