item_id,p,repeat,p_non_cdt,margin,is_k
opaque_16,0.6,0,1.0815941557168708e-11,-25.25,0.0
opaque_16,0.7,0,4.363462233903899e-09,-19.25,0.0
opaque_16,0.75,0,4.944450477491054e-09,-19.125,0.0
opaque_16,0.8,0,2.5109990926928157e-08,-17.5,0.0
opaque_16,0.85,0,5.3157849718487075e-08,-16.75,0.0
opaque_16,0.9,0,1.1861120010657661e-08,-18.25,0.0
opaque_16,0.99,0,5.211412485172657e-10,-21.375,0.0
opaque_17,0.5,0,3.3315445420554206e-11,-24.125,0.0
opaque_17,0.6,0,6.825603724121504e-08,-16.499999880790718,0.0
opaque_17,0.7,0,2.0611536181902033e-09,-20.0,0.0
opaque_17,0.75,0,1.6052280526088547e-09,-20.25,0.0
opaque_17,0.8,0,2.998960815863541e-09,-19.625,0.0
opaque_17,0.85,0,9.237449576640118e-09,-18.5,0.0
opaque_17,0.9,0,2.3355930333443423e-09,-19.875,0.0
opaque_17,0.99,0,1.2501528648238603e-09,-20.5,0.0
opaque_18,0.5,0,6.023574193117954e-08,-16.624999880790718,0.0
opaque_18,0.6,0,1.5534971990199408e-06,-13.37500035762912,0.0
opaque_18,0.7,0,1.125351754703302e-07,-15.999999880790718,0.0
opaque_18,0.75,0,4.1399375473943306e-08,-17.0,0.0
opaque_18,0.8,0,8.764248496102857e-08,-16.249999880790718,0.0
opaque_18,0.85,0,4.363462233903899e-09,-19.25,0.0
opaque_18,0.9,0,1.0261879630648829e-10,-23.0,0.0
opaque_18,0.99,0,1.7832472907828393e-11,-24.75,0.0
opaque_19,0.5,0,1.8553914607279394e-07,-15.49999976158145,0.0
opaque_19,0.6,0,3.3982678079468468e-09,-19.5,0.0
opaque_19,0.7,0,2.646573631904765e-09,-19.75,0.0
opaque_19,0.75,0,3.3982678079468468e-09,-19.5,0.0
opaque_19,0.8,0,1.994729959312828e-06,-13.124999880792757,0.0
opaque_19,0.85,0,3.3982678079468468e-09,-19.5,0.0
opaque_19,0.9,0,6.023574193117954e-08,-16.624999880790718,0.0
opaque_19,0.99,0,2.646573631904765e-09,-19.75,0.0
