item_id,p,repeat,p_non_cdt,margin,is_k
opaque_06,0.9,0,1.3615261080894685e-13,-29.625,0.0
opaque_06,0.99,0,8.703945206726336e-15,-32.375,0.0
opaque_07,0.5,0,9.17389075417919e-16,-34.625,0.0
opaque_07,0.6,0,0.9999999999999998,36.25,1.0
opaque_07,0.7,0,1.3347932285976013e-15,-34.25,0.0
opaque_07,0.75,0,8.878265478451776e-13,-27.75,0.0
opaque_07,0.8,0,2.3659776091347054e-14,-31.375,0.0
opaque_07,0.85,0,2.3659776091347054e-14,-31.375,0.0
opaque_07,0.9,0,6.305116760146985e-16,-35.0,0.0
opaque_07,0.99,0,1.71390843154201e-15,-34.0,0.0
opaque_08,0.5,0,1.5125188821494462e-15,-34.125,0.0
opaque_08,0.6,0,0.9999999999999996,35.5,1.0
opaque_08,0.7,0,3.900837610180562e-14,-30.875,0.0
opaque_08,0.75,0,0.9999999999999971,33.5,1.0
opaque_08,0.8,0,0.9999999999998799,29.75,1.0
opaque_08,0.85,0,4.1937956583777856e-13,-28.5,0.0
opaque_08,0.9,0,0.999999999989184,25.25,1.0
opaque_08,0.99,0,8.258073285555239e-14,-30.125,0.0
opaque_09,0.5,0,0.9999999999999978,33.75,1.0
opaque_09,0.6,0,0.9999999999999989,34.375,1.0
opaque_09,0.7,0,1.9421126879000186e-15,-33.875,0.0
opaque_09,0.75,0,3.628344178047032e-15,-33.25,0.0
opaque_09,0.8,0,0.9999999999999731,31.25,1.0
opaque_09,0.85,0,4.1114525925480165e-15,-33.125,0.0
opaque_09,0.9,0,0.9999999999998019,29.25,1.0
opaque_09,0.99,0,0.9999999999999873,32.0,1.0
opaque_10,0.5,0,0.9999999999995806,28.5,1.0
opaque_10,0.6,0,5.6756852326324e-14,-30.5,0.0
opaque_10,0.7,0,0.9999999999999656,31.0,1.0
opaque_10,0.75,0,6.778639342809084e-15,-32.625,0.0
opaque_10,0.8,0,1.5428112031916497e-13,-29.5,0.0
opaque_10,0.85,0,5.6756852326324e-14,-30.5,0.0
opaque_10,0.9,0,0.9999999999978701,26.875,1.0
opaque_10,0.99,0,1.6261110446177924e-14,-31.75,0.0
opaque_11,0.5,0,0.9999999999999838,31.75,1.0
opaque_11,0.6,0,0.9999999999999947,32.875,1.0
opaque_11,0.7,0,0.9999999999999873,32.0,1.0
opaque_11,0.75,0,5.9821282237671e-15,-32.75,0.0
opaque_11,0.8,0,5.6756852326324e-14,-30.5,0.0
opaque_11,0.85,0,8.993766029028821e-18,-39.25,0.0
opaque_11,0.9,0,0.9999999999999902,32.25,1.0
opaque_11,0.99,0,5.279209628338356e-15,-32.875,0.0
opaque_12,0.5,0,0.9999999999999762,31.375,1.0
opaque_12,0.6,0,0.9999999999999656,31.0,1.0
opaque_12,0.7,0,0.9999999999999889,32.125,1.0
opaque_12,0.75,0,1.435037960133805e-14,-31.875,0.0
opaque_12,0.8,0,1.9810087980485874e-13,-29.25,0.0
opaque_12,0.85,0,8.095930175212594e-16,-34.75,0.0
opaque_12,0.9,0,7.144633303166276e-16,-34.875,0.0
opaque_12,0.99,0,3.628344178047032e-15,-33.25,0.0
opaque_13,0.5,0,5.008774637843255e-14,-30.625,0.0
opaque_13,0.6,0,0.9999999999999987,34.25,1.0
opaque_13,0.7,0,1.4637785141237664e-12,-27.25,0.0
opaque_13,0.75,0,0.9999999999999989,34.5,1.0
opaque_13,0.8,0,0.9999999999999989,34.5,1.0
opaque_13,0.85,0,0.9999999999999953,33.0,1.0
opaque_13,0.9,0,0.999999999986112,25.0,1.0
opaque_13,0.99,0,0.9999999999995806,28.5,1.0
opaque_14,0.5,0,3.442477108469858e-14,-31.0,0.0
opaque_14,0.6,0,3.037975385443036e-14,-31.125,0.0
opaque_14,0.7,0,0.9999999999999982,34.0,1.0
opaque_14,0.75,0,4.420228103640978e-14,-30.75,0.0
opaque_14,0.8,0,1.71390843154201e-15,-34.0,0.0
opaque_14,0.85,0,0.9999999999999856,31.875,1.0
opaque_14,0.9,0,3.442477108469858e-14,-31.0,0.0
opaque_14,0.99,0,6.305116760146985e-16,-35.0,0.0
opaque_15,0.5,0,0.9999999999999987,34.25,1.0
opaque_15,0.6,0,3.900837610180562e-14,-30.875,0.0
opaque_15,0.7,0,0.9999999999995248,28.375,1.0
opaque_15,0.75,0,1.8064461965456927e-16,-36.25,0.0
opaque_15,0.8,0,3.3748858040153035e-16,-35.625,0.0
opaque_15,0.85,0,0.9999999999999731,31.25,1.0
opaque_15,0.9,0,0.9999999999995248,28.375,1.0
opaque_15,0.99,0,0.9999999999999989,34.5,1.0
opaque_16,0.5,0,0.9999999999999996,35.625,1.0
opaque_16,0.6,0,2.08796791164589e-14,-31.5,0.0
opaque_16,0.7,0,0.9999999999998639,29.625,1.0
opaque_16,0.75,0,0.9999999999998019,29.25,1.0
opaque_16,0.8,0,5.109089028037223e-12,-26.0,0.0
opaque_16,0.85,0,4.0307262913476244e-17,-37.75,0.0
opaque_16,0.9,0,7.681204685202035e-15,-32.5,0.0
opaque_16,0.99,0,0.9999999998308102,22.5,1.0
opaque_17,0.5,0,0.9999999999999996,35.25,1.0
opaque_17,0.6,0,0.9999999999999976,33.625,1.0
opaque_17,0.7,0,0.9999999999999889,32.125,1.0
opaque_17,0.75,0,1.2015425731770343e-13,-29.75,0.0
opaque_17,0.8,0,5.279209628338356e-15,-32.875,0.0
opaque_17,0.85,0,0.9999999999999174,30.125,1.0
opaque_17,0.9,0,0.9999999999999913,32.375,1.0
opaque_17,0.99,0,3.442477108469858e-14,-31.0,0.0
opaque_18,0.5,0,2.4133627718273893e-12,-26.75,0.0
opaque_18,0.6,0,6.305116760146985e-16,-35.0,0.0
opaque_18,0.7,0,0.9999999999999609,30.875,1.0
opaque_18,0.75,0,0.9999999999934397,25.75,1.0
opaque_18,0.8,0,5.008774637843255e-14,-30.625,0.0
opaque_18,0.85,0,0.9999999999999498,30.625,1.0
opaque_18,0.9,0,8.258073285555239e-14,-30.125,0.0
opaque_18,0.99,0,0.9999999999999432,30.5,1.0
opaque_19,0.5,0,0.9999999999999498,30.625,1.0
opaque_19,0.6,0,0.9999999999999998,35.75,1.0
opaque_19,0.7,0,9.862862046580357e-15,-32.25,0.0
opaque_19,0.75,0,0.9999999999999498,30.625,1.0
opaque_19,0.8,0,0.9999999999992164,27.875,1.0
opaque_19,0.85,0,0.9999999999999996,35.625,1.0
opaque_19,0.9,0,9.17389075417919e-16,-34.625,0.0
opaque_19,0.99,0,1.0395380116702208e-15,-34.5,0.0
