item_id,p,repeat,condition,non_cdt_token,cdt_token,optimal_token,optimal_role,ev_non_cdt,ev_cdt,p_star,p_non_cdt,p_optimal,margin,is_k,is_optimal_argmax
opaque_01,0.99,0,variables,T,S,T,non_cdt,99.0,61.0,0.8,0.012821214266594244,0.012821214266594244,-4.34375,0.0,0.0
opaque_01,0.99,0,formulas,T,S,T,non_cdt,99.0,61.0,0.8,0.020332353342658753,0.020332353342658753,-3.875,0.0,0.0
opaque_01,0.99,0,numeric_evs,T,S,T,non_cdt,99.0,61.0,0.8,0.0017140384791880213,0.0017140384791880213,-6.3671875,0.0,0.0
opaque_01,0.99,0,comparison,T,S,T,non_cdt,99.0,61.0,0.8,0.10669059394565118,0.10669059394565118,-2.125,0.0,0.0
opaque_01,0.99,0,full,T,S,T,non_cdt,99.0,61.0,0.8,0.9717790128704671,0.9717790128704671,3.5390625,1.0,1.0
opaque_02,0.5,0,none,P,Q,Q,cdt,50.0,110.0,0.8,4.637873297353725e-06,0.9999953621267026,-12.28125,0.0,1.0
opaque_02,0.5,0,variables,P,Q,Q,cdt,50.0,110.0,0.8,8.198702656412009e-10,0.9999999991801297,-20.921875,0.0,1.0
opaque_02,0.5,0,formulas,P,Q,Q,cdt,50.0,110.0,0.8,1.6432949388048523e-09,0.999999998356705,-20.2265625,0.0,1.0
opaque_02,0.5,0,numeric_evs,P,Q,Q,cdt,50.0,110.0,0.8,9.750867046690686e-13,0.9999999999990249,-27.65625,0.0,1.0
opaque_02,0.5,0,comparison,P,Q,Q,cdt,50.0,110.0,0.8,4.235583571622557e-12,0.9999999999957644,-26.1875,0.0,1.0
opaque_02,0.5,0,full,P,Q,Q,cdt,50.0,110.0,0.8,7.958425739853757e-13,0.9999999999992042,-27.859375,0.0,1.0
opaque_02,0.6,0,none,G,H,H,cdt,60.0,100.0,0.8,0.9999999840391185,1.5960881505350244e-08,17.953125,1.0,0.0
opaque_02,0.6,0,variables,G,H,H,cdt,60.0,100.0,0.8,0.9940889311437562,0.005911068856243817,5.125,1.0,0.0
opaque_02,0.6,0,formulas,G,H,H,cdt,60.0,100.0,0.8,0.9840936082881853,0.015906391711814738,4.125,1.0,0.0
opaque_02,0.6,0,numeric_evs,G,H,H,cdt,60.0,100.0,0.8,0.665410558746814,0.334589441253186,0.6875,1.0,0.0
opaque_02,0.6,0,comparison,G,H,H,cdt,60.0,100.0,0.8,0.3998116407397951,0.6001883592602049,-0.40625,0.0,1.0
opaque_02,0.6,0,full,G,H,H,cdt,60.0,100.0,0.8,0.01744248473620534,0.9825575152637946,-4.03125,0.0,1.0
opaque_02,0.7,0,none,M,K,K,cdt,70.0,90.0,0.8,2.753569111458347e-05,0.9999724643088854,-10.5,0.0,1.0
opaque_02,0.7,0,variables,M,K,K,cdt,70.0,90.0,0.8,1.0799672678739146e-08,0.9999999892003273,-18.34375,0.0,1.0
opaque_02,0.7,0,formulas,M,K,K,cdt,70.0,90.0,0.8,1.14961917166371e-08,0.9999999885038083,-18.28125,0.0,1.0
opaque_02,0.7,0,numeric_evs,M,K,K,cdt,70.0,90.0,0.8,5.77892265172949e-11,0.9999999999422108,-23.57421875,0.0,1.0
opaque_02,0.7,0,comparison,M,K,K,cdt,70.0,90.0,0.8,3.370815734879663e-11,0.9999999999662919,-24.11328125,0.0,1.0
opaque_02,0.7,0,full,M,K,K,cdt,70.0,90.0,0.8,8.827714220418456e-12,0.9999999999911723,-25.453125,0.0,1.0
opaque_02,0.75,0,none,H,G,G,cdt,75.0,85.0,0.8,0.000519304864494927,0.9994806951355051,-7.5625,0.0,1.0
opaque_02,0.75,0,variables,H,G,G,cdt,75.0,85.0,0.8,4.993717857745365e-08,0.9999999500628214,-16.8125,0.0,1.0
opaque_02,0.75,0,formulas,H,G,G,cdt,75.0,85.0,0.8,1.5713430951040203e-08,0.999999984286569,-17.96875,0.0,1.0
opaque_02,0.75,0,numeric_evs,H,G,G,cdt,75.0,85.0,0.8,2.1894785921856298e-10,0.9999999997810521,-22.2421875,0.0,1.0
opaque_02,0.75,0,comparison,H,G,G,cdt,75.0,85.0,0.8,2.7840252292509454e-10,0.9999999997215975,-22.001953125,0.0,1.0
opaque_02,0.75,0,full,H,G,G,cdt,75.0,85.0,0.8,4.6982308496569967e-11,0.9999999999530177,-23.78125,0.0,1.0
opaque_02,0.8,0,none,L,J,tie,tie,80.0,80.0,0.8,2.01456908529364e-05,,-10.8125,0.0,
opaque_02,0.8,0,variables,L,J,tie,tie,80.0,80.0,0.8,7.946455094384453e-10,,-20.953125,0.0,
opaque_02,0.8,0,formulas,L,J,tie,tie,80.0,80.0,0.8,1.2022602607287836e-09,,-20.5390625,0.0,
opaque_02,0.8,0,numeric_evs,L,J,tie,tie,80.0,80.0,0.8,3.274960183170464e-08,,-17.234375,0.0,
opaque_02,0.8,0,comparison,L,J,tie,tie,80.0,80.0,0.8,7.658114688852598e-09,,-18.6875,0.0,
opaque_02,0.8,0,full,L,J,tie,tie,80.0,80.0,0.8,3.174200254313871e-08,,-17.265625,0.0,
opaque_02,0.85,0,none,A,B,A,non_cdt,85.0,75.0,0.8,0.849971175657575,0.849971175657575,1.734375,1.0,1.0
opaque_02,0.85,0,variables,A,B,A,non_cdt,85.0,75.0,0.8,0.009878941221947598,0.009878941221947598,-4.607421875,0.0,0.0
opaque_02,0.85,0,formulas,A,B,A,non_cdt,85.0,75.0,0.8,0.005774929853444154,0.005774929853444154,-5.1484375,0.0,0.0
opaque_02,0.85,0,numeric_evs,A,B,A,non_cdt,85.0,75.0,0.8,0.9410069702643621,0.9410069702643621,2.76953125,1.0,1.0
opaque_02,0.85,0,comparison,A,B,A,non_cdt,85.0,75.0,0.8,0.2240554492316947,0.2240554492316947,-1.2421875,0.0,0.0
opaque_02,0.85,0,full,A,B,A,non_cdt,85.0,75.0,0.8,0.9958012047285281,0.9958012047285281,5.46875,1.0,1.0
opaque_02,0.9,0,none,Y,X,Y,non_cdt,90.0,70.0,0.8,0.9999999994094697,0.9999999994094697,21.25,1.0,1.0
opaque_02,0.9,0,variables,Y,X,Y,non_cdt,90.0,70.0,0.8,0.9999733114704275,0.9999733114704275,10.53125,1.0,1.0
opaque_02,0.9,0,formulas,Y,X,Y,non_cdt,90.0,70.0,0.8,0.9999559988154207,0.9999559988154207,10.03125,1.0,1.0
opaque_02,0.9,0,numeric_evs,Y,X,Y,non_cdt,90.0,70.0,0.8,0.999997739675702,0.999997739675702,13.0,1.0,1.0
opaque_02,0.9,0,comparison,Y,X,Y,non_cdt,90.0,70.0,0.8,0.9999985406237789,0.9999985406237789,13.4375,1.0,1.0
opaque_02,0.9,0,full,Y,X,Y,non_cdt,90.0,70.0,0.8,0.9999999997979014,0.9999999997979014,22.322265625,1.0,1.0
opaque_02,0.99,0,none,M,K,M,non_cdt,99.0,61.0,0.8,3.120191139396651e-05,3.120191139396651e-05,-10.375,0.0,0.0
opaque_02,0.99,0,variables,M,K,M,non_cdt,99.0,61.0,0.8,1.2430347037932964e-08,1.2430347037932964e-08,-18.203125,0.0,0.0
opaque_02,0.99,0,formulas,M,K,M,non_cdt,99.0,61.0,0.8,1.6990269875929772e-08,1.6990269875929772e-08,-17.890625,0.0,0.0
opaque_02,0.99,0,numeric_evs,M,K,M,non_cdt,99.0,61.0,0.8,8.795923970944588e-10,8.795923970944588e-10,-20.8515625,0.0,0.0
opaque_02,0.99,0,comparison,M,K,M,non_cdt,99.0,61.0,0.8,6.475947982049266e-07,6.475947982049266e-07,-14.25,0.0,0.0
opaque_02,0.99,0,full,M,K,M,non_cdt,99.0,61.0,0.8,5.955139348629956e-06,5.955139348629956e-06,-12.03125,0.0,0.0
opaque_03,0.5,0,none,V,U,U,cdt,50.0,110.0,0.8,0.9968273171575148,0.003172682842485175,5.75,1.0,0.0
opaque_03,0.5,0,variables,V,U,U,cdt,50.0,110.0,0.8,0.002800926967120973,0.997199073032879,-5.875,0.0,1.0
opaque_03,0.5,0,formulas,V,U,U,cdt,50.0,110.0,0.8,0.0024726231566347748,0.9975273768433652,-6.0,0.0,1.0
opaque_03,0.5,0,numeric_evs,V,U,U,cdt,50.0,110.0,0.8,2.2603242979035742e-06,0.999997739675702,-13.0,0.0,1.0
opaque_03,0.5,0,comparison,V,U,U,cdt,50.0,110.0,0.8,5.422218970016178e-06,0.99999457778103,-12.125,0.0,1.0
opaque_03,0.5,0,full,V,U,U,cdt,50.0,110.0,0.8,3.7266392841865614e-06,0.9999962733607158,-12.5,0.0,1.0
opaque_03,0.6,0,none,Y,X,X,cdt,60.0,100.0,0.8,0.9999999999784899,2.1510127012902558e-11,24.5625,1.0,0.0
opaque_03,0.6,0,variables,Y,X,X,cdt,60.0,100.0,0.8,0.9999417087343389,5.829126566114784e-05,9.75,1.0,0.0
opaque_03,0.6,0,formulas,Y,X,X,cdt,60.0,100.0,0.8,0.9999873930537599,1.2606946240056871e-05,11.28125,1.0,0.0
opaque_03,0.6,0,numeric_evs,Y,X,X,cdt,60.0,100.0,0.8,0.9997834559501049,0.00021654404989512877,8.4375,1.0,0.0
opaque_03,0.6,0,comparison,Y,X,X,cdt,60.0,100.0,0.8,0.9908743626108194,0.009125637389180596,4.6875,1.0,0.0
opaque_03,0.6,0,full,Y,X,X,cdt,60.0,100.0,0.8,0.9669140216112958,0.033085978388704196,3.375,1.0,0.0
opaque_03,0.7,0,none,T,S,S,cdt,70.0,90.0,0.8,0.9399133498259924,0.060086650174007605,2.75,1.0,0.0
opaque_03,0.7,0,variables,T,S,S,cdt,70.0,90.0,0.8,0.01691491326672651,0.9830850867332734,-4.0625,0.0,1.0
opaque_03,0.7,0,formulas,T,S,S,cdt,70.0,90.0,0.8,0.04023794262361602,0.959762057376384,-3.171875,0.0,1.0
opaque_03,0.7,0,numeric_evs,T,S,S,cdt,70.0,90.0,0.8,0.0005747861775648728,0.9994252138224351,-7.4609375,0.0,1.0
opaque_03,0.7,0,comparison,T,S,S,cdt,70.0,90.0,0.8,0.0007793660930208433,0.9992206339069791,-7.15625,0.0,1.0
opaque_03,0.7,0,full,T,S,S,cdt,70.0,90.0,0.8,0.0003625900662832244,0.9996374099337167,-7.921875,0.0,1.0
opaque_03,0.75,0,none,A,B,B,cdt,75.0,85.0,0.8,0.5312093733737563,0.4687906266262437,0.125,1.0,0.0
opaque_03,0.75,0,variables,A,B,B,cdt,75.0,85.0,0.8,0.011508149064303403,0.9884918509356966,-4.453125,0.0,1.0
opaque_03,0.75,0,formulas,A,B,B,cdt,75.0,85.0,0.8,0.016308764902028133,0.9836912350979719,-4.099609375,0.0,1.0
opaque_03,0.75,0,numeric_evs,A,B,B,cdt,75.0,85.0,0.8,1.6187581436151334e-05,0.9999838124185638,-11.03125,0.0,1.0
opaque_03,0.75,0,comparison,A,B,B,cdt,75.0,85.0,0.8,6.922183404468203e-05,0.9999307781659553,-9.578125,0.0,1.0
opaque_03,0.75,0,full,A,B,B,cdt,75.0,85.0,0.8,5.014734822853043e-06,0.9999949852651772,-12.203125,0.0,1.0
opaque_03,0.8,0,none,J,L,tie,tie,80.0,80.0,0.8,0.9999999963255963,,19.421875,1.0,
opaque_03,0.8,0,variables,J,L,tie,tie,80.0,80.0,0.8,0.9999923534626499,,11.78125,1.0,
opaque_03,0.8,0,formulas,J,L,tie,tie,80.0,80.0,0.8,0.9999838124185639,,11.03125,1.0,
opaque_03,0.8,0,numeric_evs,J,L,tie,tie,80.0,80.0,0.8,0.999958664602231,,10.09375,1.0,
opaque_03,0.8,0,comparison,J,L,tie,tie,80.0,80.0,0.8,0.9999865799864952,,11.21875,1.0,
opaque_03,0.8,0,full,J,L,tie,tie,80.0,80.0,0.8,0.9998088956841223,,8.5625,1.0,
opaque_03,0.85,0,none,H,G,H,non_cdt,85.0,75.0,0.8,0.0032730649706716308,0.0032730649706716308,-5.71875,0.0,0.0
opaque_03,0.85,0,variables,H,G,H,non_cdt,85.0,75.0,0.8,3.242649795595998e-09,3.242649795595998e-09,-19.546875,0.0,0.0
opaque_03,0.85,0,formulas,H,G,H,non_cdt,85.0,75.0,0.8,1.8370861928652627e-08,1.8370861928652627e-08,-17.8125,0.0,0.0
opaque_03,0.85,0,numeric_evs,H,G,H,non_cdt,85.0,75.0,0.8,1.4005226815444815e-07,1.4005226815444815e-07,-15.78125,0.0,0.0
opaque_03,0.85,0,comparison,H,G,H,non_cdt,85.0,75.0,0.8,0.0024726231566347748,0.0024726231566347748,-6.0,0.0,0.0
opaque_03,0.85,0,full,H,G,H,non_cdt,85.0,75.0,0.8,0.16026603232776068,0.16026603232776068,-1.65625,0.0,0.0
opaque_03,0.9,0,none,J,L,J,non_cdt,90.0,70.0,0.8,0.9999999988255901,0.9999999988255901,20.5625,1.0,1.0
opaque_03,0.9,0,variables,J,L,J,non_cdt,90.0,70.0,0.8,0.9999978766215375,0.9999978766215375,13.0625,1.0,1.0
opaque_03,0.9,0,formulas,J,L,J,non_cdt,90.0,70.0,0.8,0.99999889840464,0.99999889840464,13.71875,1.0,1.0
opaque_03,0.9,0,numeric_evs,J,L,J,non_cdt,90.0,70.0,0.8,0.9999994956525918,0.9999994956525918,14.5,1.0,1.0
opaque_03,0.9,0,comparison,J,L,J,non_cdt,90.0,70.0,0.8,0.999999984286569,0.999999984286569,17.96875,1.0,1.0
opaque_03,0.9,0,full,J,L,J,non_cdt,90.0,70.0,0.8,0.99999999993002,0.99999999993002,23.3828125,1.0,1.0
opaque_03,0.99,0,none,P,Q,P,non_cdt,99.0,61.0,0.8,6.681516500435411e-07,6.681516500435411e-07,-14.21875,0.0,0.0
opaque_03,0.99,0,variables,P,Q,P,non_cdt,99.0,61.0,0.8,1.302300322734341e-10,1.302300322734341e-10,-22.76171875,0.0,0.0
opaque_03,0.99,0,formulas,P,Q,P,non_cdt,99.0,61.0,0.8,3.903167603694077e-10,3.903167603694077e-10,-21.6640625,0.0,0.0
opaque_03,0.99,0,numeric_evs,P,Q,P,non_cdt,99.0,61.0,0.8,8.574121363025021e-11,8.574121363025021e-11,-23.1796875,0.0,0.0
opaque_03,0.99,0,comparison,P,Q,P,non_cdt,99.0,61.0,0.8,1.2482708949986417e-06,1.2482708949986417e-06,-13.59375,0.0,0.0
opaque_03,0.99,0,full,P,Q,P,non_cdt,99.0,61.0,0.8,4.8325638187255363e-05,4.8325638187255363e-05,-9.9375,0.0,0.0
opaque_04,0.5,0,none,Y,X,X,cdt,50.0,110.0,0.8,0.9999999998340827,1.6591727991510652e-10,22.51953125,1.0,0.0
opaque_04,0.5,0,variables,Y,X,X,cdt,50.0,110.0,0.8,0.9999999598743493,4.0125650691003045e-08,17.03125,1.0,0.0
opaque_04,0.5,0,formulas,Y,X,X,cdt,50.0,110.0,0.8,0.9999996743687808,3.2563121921125315e-07,14.9375,1.0,0.0
opaque_04,0.5,0,numeric_evs,Y,X,X,cdt,50.0,110.0,0.8,0.5156199157230156,0.4843800842769844,0.0625,1.0,0.0
opaque_04,0.5,0,comparison,Y,X,X,cdt,50.0,110.0,0.8,0.9939024378074247,0.00609756219257529,5.09375,1.0,0.0
