item_id,p,repeat,variant,action,phrasing,onebox_label,credence_full,margin,is_degenerate,raw
opaque_01,0.85,0,prediction,major_alone,report,B,0.9976768374773688,6.0625,False,
opaque_01,0.85,0,prediction,major_alone,revealed,B,0.9553191297273498,3.0625,False,
opaque_01,0.85,0,prediction,major_alone,observer,B,0.8991213772699436,2.1875,False,
opaque_01,0.85,0,prediction,both,report,B,0.679178699175393,0.75,False,
opaque_01,0.85,0,prediction,both,revealed,B,0.5467381519846138,0.1875,False,
opaque_01,0.85,0,prediction,both,observer,B,0.5312093733737563,0.125,False,
opaque_01,0.85,0,direct,major_alone,direct,B,0.85,,False,85
opaque_01,0.85,0,direct,both,direct,B,0.15,,False,"15

Explanation:
Given that PRI"
opaque_01,0.9,0,outcome,major_alone,report,A,0.9999957771665553,12.375,False,
opaque_01,0.9,0,outcome,major_alone,revealed,A,0.9991959140643708,7.125,False,
opaque_01,0.9,0,outcome,major_alone,observer,A,0.9991959140643708,7.125,False,
opaque_01,0.9,0,outcome,both,report,A,0.24508501313237172,-1.125,False,
opaque_01,0.9,0,outcome,both,revealed,A,0.9740426428022031,3.625,False,
opaque_01,0.9,0,outcome,both,observer,A,0.9940889311437562,5.125,False,
opaque_01,0.9,0,prediction,major_alone,report,A,0.995929862284104,5.5,False,
opaque_01,0.9,0,prediction,major_alone,revealed,A,0.9648551535992067,3.3125,False,
opaque_01,0.9,0,prediction,major_alone,observer,A,0.9399133498259924,2.75,False,
opaque_01,0.9,0,prediction,both,report,A,0.7310585786300049,1.0,False,
opaque_01,0.9,0,prediction,both,revealed,A,0.5621765008857981,0.25,False,
opaque_01,0.9,0,prediction,both,observer,A,0.42250463481418826,-0.3125,False,
opaque_01,0.9,0,direct,major_alone,direct,A,0.9,,False,90
opaque_01,0.9,0,direct,both,direct,A,0.1,,False,10%
opaque_01,0.99,0,outcome,major_alone,report,T,0.9999997300422225,15.125,False,
opaque_01,0.99,0,outcome,major_alone,revealed,T,0.9999339478551454,9.625,False,
opaque_01,0.99,0,outcome,major_alone,observer,T,0.9999417087343389,9.75,False,
opaque_01,0.99,0,outcome,both,report,T,0.20181322226037882,-1.375,False,
opaque_01,0.99,0,outcome,both,revealed,T,0.8670357598021706,1.875,False,
opaque_01,0.99,0,outcome,both,observer,T,0.9890130573694068,4.5,False,
opaque_01,0.99,0,prediction,major_alone,report,T,0.9989677689632452,6.875,False,
opaque_01,0.99,0,prediction,major_alone,revealed,T,0.9859363729567544,4.25,False,
opaque_01,0.99,0,prediction,major_alone,observer,T,0.9840936082881853,4.125,False,
opaque_01,0.99,0,prediction,both,report,T,0.7772998611746911,1.25,False,
opaque_01,0.99,0,prediction,both,revealed,T,0.5312093733737563,0.125,False,
opaque_01,0.99,0,prediction,both,observer,T,0.4378234991142019,-0.25,False,
opaque_01,0.99,0,direct,major_alone,direct,T,0.99,,False,99
opaque_01,0.99,0,direct,both,direct,T,1.0,,False,1%
opaque_02,0.5,0,outcome,major_alone,report,P,0.9999980052702785,13.125,False,
opaque_02,0.5,0,outcome,major_alone,revealed,P,0.9996646498695336,8.0,False,
opaque_02,0.5,0,outcome,major_alone,observer,P,0.9998601779243528,8.875,False,
opaque_02,0.5,0,outcome,both,report,P,0.8670357598021706,1.875,False,
opaque_02,0.5,0,outcome,both,revealed,P,0.8519528019683106,1.75,False,
opaque_02,0.5,0,outcome,both,observer,P,0.9859363729567544,4.25,False,
opaque_02,0.5,0,prediction,major_alone,report,P,0.9867771782476948,4.3125,False,
opaque_02,0.5,0,prediction,major_alone,revealed,P,0.9755769099458929,3.6875,False,
opaque_02,0.5,0,prediction,major_alone,observer,P,0.9840936082881853,4.125,False,
opaque_02,0.5,0,prediction,both,report,P,0.6224593312018546,0.5,False,
opaque_02,0.5,0,prediction,both,revealed,P,0.07585818002124356,-2.5,False,
opaque_02,0.5,0,prediction,both,observer,P,0.5312093733737563,0.125,False,
opaque_02,0.5,0,direct,major_alone,direct,P,0.5,,False,50
opaque_02,0.5,0,direct,both,direct,P,0.5,,False,50
opaque_02,0.6,0,outcome,major_alone,report,G,0.9999910603036951,11.625,False,
opaque_02,0.6,0,outcome,major_alone,revealed,G,0.9996646498695336,8.0,False,
opaque_02,0.6,0,outcome,major_alone,observer,G,0.9991959140643708,7.125,False,
opaque_02,0.6,0,outcome,both,report,G,0.8519528019683106,1.75,False,
opaque_02,0.6,0,outcome,both,revealed,G,0.679178699175393,0.75,False,
opaque_02,0.6,0,outcome,both,observer,G,0.9706877692486436,3.5,False,
opaque_02,0.6,0,prediction,major_alone,report,G,0.9241418199787566,2.5,False,
opaque_02,0.6,0,prediction,major_alone,revealed,G,0.8807970779778823,2.0,False,
opaque_02,0.6,0,prediction,major_alone,observer,G,0.9496693674025232,2.9375,False,
opaque_02,0.6,0,prediction,both,report,G,0.29421497216298875,-0.875,False,
opaque_02,0.6,0,prediction,both,revealed,G,0.0953494648991095,-2.25,False,
opaque_02,0.6,0,prediction,both,observer,G,0.5621765008857981,0.25,False,
opaque_02,0.6,0,direct,major_alone,direct,G,0.6,,False,60
opaque_02,0.6,0,direct,both,direct,G,0.4,,False,40
opaque_02,0.7,0,outcome,major_alone,report,M,0.9999990577554062,13.875,False,
opaque_02,0.7,0,outcome,major_alone,revealed,M,0.9995121428772178,7.625,False,
opaque_02,0.7,0,outcome,major_alone,observer,M,0.9998415637808975,8.75,False,
opaque_02,0.7,0,outcome,both,report,M,0.9890130573694068,4.5,False,
opaque_02,0.7,0,outcome,both,revealed,M,0.9669140216112958,3.375,False,
opaque_02,0.7,0,outcome,both,observer,M,0.9980732653366725,6.25,False,
opaque_02,0.7,0,prediction,major_alone,report,M,0.9688561694652216,3.4375,False,
opaque_02,0.7,0,prediction,major_alone,revealed,M,0.9284088005554476,2.5625,False,
opaque_02,0.7,0,prediction,major_alone,observer,M,0.9648551535992067,3.3125,False,
opaque_02,0.7,0,prediction,both,report,M,0.4073334000459302,-0.375,False,
opaque_02,0.7,0,prediction,both,revealed,M,0.11920292202211755,-2.0,False,
opaque_02,0.7,0,prediction,both,observer,M,0.6224593312018546,0.5,False,
opaque_02,0.7,0,direct,major_alone,direct,M,0.7,,False,70
opaque_02,0.7,0,direct,both,direct,M,0.3,,False,30
opaque_02,0.75,0,outcome,major_alone,report,H,0.9999990577554062,13.875,False,
opaque_02,0.75,0,outcome,major_alone,revealed,H,0.9993736658418905,7.375,False,
opaque_02,0.75,0,outcome,major_alone,observer,H,0.9997694932780068,8.375,False,
opaque_02,0.75,0,outcome,both,report,H,0.9241418199787566,2.5,False,
opaque_02,0.75,0,outcome,both,revealed,H,0.9149009549929797,2.375,False,
opaque_02,0.75,0,outcome,both,observer,H,0.9971990730328789,5.875,False,
opaque_02,0.75,0,prediction,major_alone,report,H,0.9724147177732099,3.5625,False,
opaque_02,0.75,0,prediction,major_alone,revealed,H,0.96036116089903,3.1875,False,
opaque_02,0.75,0,prediction,major_alone,observer,H,0.9740426428022031,3.625,False,
opaque_02,0.75,0,prediction,both,report,H,0.2689414213699951,-1.0,False,
opaque_02,0.75,0,prediction,both,revealed,H,0.08509904500702024,-2.375,False,
opaque_02,0.75,0,prediction,both,observer,H,0.5,0.0,False,
opaque_02,0.75,0,direct,major_alone,direct,H,0.75,,False,75
opaque_02,0.75,0,direct,both,direct,H,0.25,,False,25
opaque_02,0.8,0,outcome,major_alone,report,L,0.9999962733607158,12.5,False,
opaque_02,0.8,0,outcome,major_alone,revealed,L,0.9998766054240137,9.0,False,
opaque_02,0.8,0,outcome,major_alone,observer,L,0.9989677689632452,6.875,False,
opaque_02,0.8,0,outcome,both,report,L,0.9046505351008906,2.25,False,
opaque_02,0.8,0,outcome,both,revealed,L,0.7310585786300049,1.0,False,
opaque_02,0.8,0,outcome,both,observer,L,0.9796676466573412,3.875,False,
opaque_02,0.8,0,prediction,major_alone,report,L,0.9840936082881853,4.125,False,
opaque_02,0.8,0,prediction,major_alone,revealed,L,0.9433475746920261,2.8125,False,
opaque_02,0.8,0,prediction,major_alone,observer,L,0.9669140216112958,3.375,False,
opaque_02,0.8,0,prediction,both,report,L,0.5926665999540697,0.375,False,
opaque_02,0.8,0,prediction,both,revealed,L,0.13296424019782924,-1.875,False,
opaque_02,0.8,0,prediction,both,observer,L,0.6926419831347361,0.8125,False,
opaque_02,0.8,0,direct,major_alone,direct,L,0.8,,False,80
opaque_02,0.8,0,direct,both,direct,L,0.2,,False,20
opaque_02,0.85,0,outcome,major_alone,report,A,0.9999996072137998,14.75,False,
opaque_02,0.85,0,outcome,major_alone,revealed,A,0.9997388096809043,8.25,False,
opaque_02,0.85,0,outcome,major_alone,observer,A,0.9998601779243528,8.875,False,
opaque_02,0.85,0,outcome,both,report,A,0.9820137900379085,4.0,False,
opaque_02,0.85,0,outcome,both,revealed,A,0.9465966702001757,2.875,False,
opaque_02,0.85,0,outcome,both,observer,A,0.9982992775885648,6.375,False,
opaque_02,0.85,0,prediction,major_alone,report,A,0.9902915235185259,4.625,False,
opaque_02,0.85,0,prediction,major_alone,revealed,A,0.9579122720843811,3.125,False,
opaque_02,0.85,0,prediction,major_alone,observer,A,0.9770226300899744,3.75,False,
opaque_02,0.85,0,prediction,both,report,A,0.37754066879814546,-0.5,False,
opaque_02,0.85,0,prediction,both,revealed,A,0.06008665017400762,-2.75,False,
opaque_02,0.85,0,prediction,both,observer,A,0.5926665999540697,0.375,False,
opaque_02,0.85,0,direct,major_alone,direct,A,0.85,,False,85
opaque_02,0.85,0,direct,both,direct,A,0.15,,False,15
opaque_02,0.9,0,outcome,major_alone,report,Y,0.9999994956525918,14.5,False,
opaque_02,0.9,0,outcome,major_alone,revealed,Y,0.9999151889582765,9.375,False,
opaque_02,0.9,0,outcome,major_alone,observer,Y,0.9999485577862579,9.875,False,
opaque_02,0.9,0,outcome,both,report,Y,0.9626731126558706,3.25,False,
opaque_02,0.9,0,outcome,both,revealed,Y,0.9465966702001757,2.875,False,
opaque_02,0.9,0,outcome,both,observer,Y,0.9980732653366725,6.25,False,
opaque_02,0.9,0,prediction,major_alone,report,Y,0.9924227587321393,4.875,False,
opaque_02,0.9,0,prediction,major_alone,revealed,Y,0.9688561694652216,3.4375,False,
opaque_02,0.9,0,prediction,major_alone,observer,Y,0.9796676466573412,3.875,False,
opaque_02,0.9,0,prediction,both,report,Y,0.5,0.0,False,
opaque_02,0.9,0,prediction,both,revealed,Y,0.5312093733737563,0.125,False,
opaque_02,0.9,0,prediction,both,observer,Y,0.5621765008857981,0.25,False,
opaque_02,0.9,0,direct,major_alone,direct,Y,0.9,,False,90
opaque_02,0.9,0,direct,both,direct,Y,0.1,,False,10%
opaque_02,0.99,0,outcome,major_alone,report,M,0.9999990577554062,13.875,False,
opaque_02,0.99,0,outcome,major_alone,revealed,M,0.9997694932780068,8.375,False,
opaque_02,0.99,0,outcome,major_alone,observer,M,0.9998601779243528,8.875,False,
opaque_02,0.99,0,outcome,both,report,M,0.9770226300899744,3.75,False,
opaque_02,0.99,0,outcome,both,revealed,M,0.9740426428022031,3.625,False,
opaque_02,0.99,0,outcome,both,observer,M,0.9971990730328789,5.875,False,
opaque_02,0.99,0,prediction,major_alone,report,M,0.995929862284104,5.5,False,
opaque_02,0.99,0,prediction,major_alone,revealed,M,0.9626731126558706,3.25,False,
opaque_02,0.99,0,prediction,major_alone,observer,M,0.9875683491468141,4.375,False,
opaque_02,0.99,0,prediction,both,report,M,0.46879062662624377,-0.125,False,
opaque_02,0.99,0,prediction,both,revealed,M,0.06008665017400762,-2.75,False,
opaque_02,0.99,0,prediction,both,observer,M,0.7057850278370112,0.875,False,
opaque_02,0.99,0,direct,major_alone,direct,M,0.99,,False,99
opaque_02,0.99,0,direct,both,direct,M,1.0,,False,1%
opaque_03,0.5,0,outcome,major_alone,report,V,0.9999687980886061,10.375,False,
opaque_03,0.5,0,outcome,major_alone,revealed,V,0.9964063974185798,5.625,False,
opaque_03,0.5,0,outcome,major_alone,observer,V,0.9971990730328789,5.875,False,
opaque_03,0.5,0,outcome,both,report,V,6.605214485464791e-05,-9.625,False,
opaque_03,0.5,0,outcome,both,revealed,V,0.5312093733737563,0.125,False,
opaque_03,0.5,0,outcome,both,observer,V,0.01098694263059318,-4.5,False,
opaque_03,0.5,0,prediction,major_alone,report,V,0.9940889311437562,5.125,False,
opaque_03,0.5,0,prediction,major_alone,revealed,V,0.9964063974185798,5.625,False,
opaque_03,0.5,0,prediction,major_alone,observer,V,0.9890130573694068,4.5,False,
opaque_03,0.5,0,prediction,both,report,V,0.07159119944455247,-2.5625,False,
opaque_03,0.5,0,prediction,both,revealed,V,0.037326887344129464,-3.25,False,
opaque_03,0.5,0,prediction,both,observer,V,0.10669059394565118,-2.125,False,
opaque_03,0.5,0,direct,major_alone,direct,V,0.5,,False,50
opaque_03,0.5,0,direct,both,direct,V,0.5,,False,50
